,Wort,difference
112,Zuhörerinn,-59.775641025641015
113,entlang,-59.775641025641015
114,Brutalität,-59.775641025641015
115,Schutz,-59.38511326860841
116,was,-59.349234393404004
117,wirklich,-59.14713541666666
118,Baerbock,-58.71710526315789
119,Humanitäre,-58.49867724867724
120,Grüne,-58.166666666666664
121,Freundschaft,-57.31292517006803
122,darum,-56.87285223367698
123,hätten,-56.423611111111114
124,bislang,-56.42361111111111
125,komplett,-56.42361111111111
126,Kreis,-56.42361111111111
127,Anschläg,-56.42361111111111
128,jahrzehntelang,-56.42361111111111
129,schweigen,-56.42361111111111
130,Höre,-56.42361111111111
131,entgegen,-56.42361111111111
132,vereinbaren,-56.42361111111111
133,merken,-56.42361111111111
134,jener,-56.42361111111111
135,polizeilich,-56.42361111111111
136,Tisch,-56.42361111111111
137,Sicherheitsinteresse,-56.42361111111111
138,herstellen,-56.42361111111111
139,gucken,-56.42361111111111
140,Biden,-56.42361111111111
141,Verletzte,-56.42361111111111
142,Ampelregierung,-56.42361111111111
143,türkisch,-56.42361111111111
144,Technologie,-56.42361111111111
145,Brandt,-56.42361111111111
146,Mittelmeer,-56.42361111111111
147,Wissenschaftler,-56.42361111111111
148,regieren,-56.42361111111111
149,Kriegsführung,-56.42361111111111
150,Extremist,-56.42361111111111
151,Kultur,-56.42361111111111
152,Kanzler,-56.42361111111111
153,Bds,-56.42361111111111
154,Hinweis,-56.42361111111111
155,Aufklärung,-56.42361111111111
156,Wurzel,-56.42361111111111
157,Rat,-56.42361111111111
158,solidarisch,-56.42361111111111
159,Kopf,-56.42361111111111
160,Leute,-55.17857142857142
161,Kunst,-55.17857142857142
162,behaupten,-54.528985507246375
163,sechs,-54.528985507246375
164,Sinn,-54.528985507246375
165,arbeiten,-54.52898550724636
166,Holocaust,-53.86029411764705
167,Beginn,-53.86029411764705
168,Zweifel,-53.86029411764705
169,werten,-52.46212121212121
170,fragen,-52.46212121212121
171,blau,-52.46212121212121
172,Grünen,-52.46212121212121
173,Schande,-52.46212121212121
174,durchführen,-52.46212121212121
175,Deeskalation,-52.46212121212121
176,jenseits,-52.46212121212121
177,letztlich,-52.46212121212121
178,illegal,-52.46212121212121
179,dein,-52.46212121212121
180,Völkerstrafrecht,-52.46212121212121
181,Islam,-52.46212121212121
182,zustande,-52.46212121212121
183,Übergriff,-52.46212121212121
184,Seeweg,-52.46212121212121
185,erzählen,-52.46212121212121
186,Linke,-52.46212121212121
187,vertreiben,-52.46212121212121
188,Leistung,-52.46212121212121
189,zusammenkommen,-52.46212121212121
190,Minute,-52.46212121212121
191,überlegen,-52.46212121212121
192,Vorwürf,-52.46212121212121
193,Mutter,-52.46212121212121
194,parteipolitisch,-52.46212121212121
195,bangen,-52.46212121212121
196,Unifil-missio,-52.46212121212121
197,integrieren,-52.46212121212121
198,blutig,-52.46212121212121
199,verweisen,-52.46212121212121
