,Wort,difference
0,Nachbarschaft,2037.1986823606674
1,leid,2037.1986823606674
2,Grundlagenforschung,2037.1986823606674
3,London,1859.0987921639453
4,Weltmächt,1680.998901967223
5,Weltwirtschaft,1502.8990117705007
6,Rüstungsbegrenzung,1502.8990117705007
7,gestärken,1502.8990117705007
8,Friedmann,1324.7991215737784
9,stetig,1324.7991215737784
10,alledem,1324.7991215737784
11,Entspannungsprozeß,1235.7491764754172
12,infolgedessen,1146.6992313770563
13,hinterher,1146.6992313770563
14,Älter,1146.6992313770563
15,Jenninger,1146.6992313770563
16,Grenzkommission,1146.6992313770563
17,Stand,1146.6992313770563
18,Wirtschaftsbeziehung,1146.6992313770563
19,Verfassungstreue,1146.6992313770563
20,Weltmächte,1146.6992313770563
21,Bekämpfung,1087.3326013114822
22,Ressort,968.5993411803338
23,mildern,968.5993411803338
24,Erfurt,968.5993411803338
25,Gelassenheit,968.5993411803338
26,Stahlindustrie,968.5993411803338
27,zurückgegangen,968.5993411803338
28,Kampagne,968.5993411803338
29,Konsolidierung,968.5993411803338
30,Material,968.5993411803338
31,Heinemann,968.5993411803338
32,Aufklärung,968.5993411803338
33,Abonnent,968.5993411803338
34,strikt,968.5993411803338
35,Lebensfähigkeit,968.5993411803338
36,kontinuierlich,968.5993411803338
37,1981,879.5493960819726
38,Kirche,835.0244235327921
39,Städte,790.4994509836117
40,resultierend,790.4994509836115
41,Rentenbetrug,790.4994509836115
42,etwaig,790.4994509836115
43,Auszubildende,790.4994509836115
44,polemisieren,790.4994509836115
45,Fukuda,790.4994509836115
46,monatlich,790.4994509836115
47,japanisch,790.4994509836115
48,Strukturpolitik,790.4994509836115
49,Selbstverständnis,790.4994509836115
50,gucken,790.4994509836115
51,Ausrüstung,790.4994509836115
52,Loyalität,790.4994509836115
53,ausreisen,790.4994509836115
54,klauen,790.4994509836115
55,Urlaubsreise,790.4994509836115
56,Egon,790.4994509836115
57,Georg,790.4994509836115
58,Beschleunigung,790.4994509836115
59,Oppositionsantrag,790.4994509836115
60,Beitrittsrunde,790.4994509836115
61,Helsinki-schlußakte,790.4994509836115
62,bearbeiten,790.4994509836115
63,Weltwirtschaftskrise,790.4994509836115
64,Umsicht,790.4994509836115
65,Grundordnung,790.4994509836115
66,steuerlich,790.4994509836115
67,Teilnehmerstaat,790.4994509836115
68,Aussiedler,790.4994509836115
69,Neujahrsansprache,790.4994509836115
70,Rasen,790.4994509836115
71,integrieren,790.4994509836115
72,Ölländer,790.4994509836115
73,verbürgen,790.4994509836115
74,Wirken,790.4994509836115
75,Militärintervention,790.4994509836115
76,Eindrück,790.4994509836115
77,entwickelt,790.4994509836115
78,Siegfried,790.4994509836115
79,Frühjahr,790.4994509836115
80,Stiftung,790.4994509836115
81,bisweilen,790.4994509836115
82,Härte,790.4994509836115
83,vorangegangen,790.4994509836115
84,Später,790.4994509836115
85,Staatengruppe,790.4994509836115
86,Libanai,790.4994509836115
87,Matthöfer,790.4994509836115
88,Gemeinde,760.8161359508247
89,ehe,701.4495058852503
90,Gewalttat,701.4495058852503
91,Bundestagsfraktion,701.4495058852503
92,Beschäftigung,701.4495058852503
93,Osteuropa,671.7661908524634
94,Grundgesetz,650.5638229719013
95,Carter,630.2095498065614
96,Krisenbeherrschung,612.3995607868893
97,Bundesanwaltschaft,612.3995607868893
98,wissenschaftlichtechnisch,612.3995607868893
99,dank,612.3995607868893
100,übelnehmen,612.3995607868893
101,Slogan,612.3995607868893
102,Ausschußhilfsdienst,612.3995607868893
103,Rüstungsabbau,612.3995607868893
104,Menschenrechtsdebatte,612.3995607868893
105,Verbundenheit,612.3995607868893
106,Entschädigung,612.3995607868893
107,Monnet,612.3995607868893
108,Konfliktbeherrschung,612.3995607868893
109,Meeresforschung,612.3995607868893
110,Bundestagspräsident,612.3995607868893
111,Künstl,612.3995607868893
112,Beistand,612.3995607868893
113,Miteinander,612.3995607868893
114,Giscard,612.3995607868893
115,zusammenhängend,612.3995607868893
116,ausländisch,612.3995607868893
117,ält,612.3995607868893
118,Sekretär,612.3995607868893
119,Fortführung,612.3995607868893
120,Feder,612.3995607868893
121,Erlaubnis,612.3995607868893
122,Kostenanstieg,612.3995607868893
123,Finanzhoheit,612.3995607868893
124,zulässig,612.3995607868893
125,Dilemma,612.3995607868893
126,ermitteln,612.3995607868893
127,Weltmarkt,612.3995607868893
128,Äpfel,612.3995607868893
129,vollkommen,612.3995607868893
130,fertigwerd,612.3995607868893
131,Generalbundesanwalt,612.3995607868893
132,einräumen,612.3995607868893
133,nachmittag,612.3995607868893
134,Erneuerung,612.3995607868893
135,konsultieren,612.3995607868893
136,ältern,612.3995607868893
137,Gustav,612.3995607868893
138,Agrarpolitik,612.3995607868893
139,austauschen,612.3995607868893
140,Zuschläg,612.3995607868893
141,algerisch,612.3995607868893
142,Trauer,612.3995607868893
143,Kapitalmarkt,612.3995607868893
144,Asean,612.3995607868893
145,Beilegung,612.3995607868893
146,Rüstungswettlauf,612.3995607868893
147,Ermächtigungsgesetz,612.3995607868893
148,lebenswert,612.3995607868893
149,Ergänzung,612.3995607868893
150,andauernd,612.3995607868893
151,Rhetorik,612.3995607868893
152,Nummer,612.3995607868893
153,Grohnde,612.3995607868893
154,Nord-süd-konflikt,612.3995607868893
155,hinzukommen,612.3995607868893
156,miterleben,612.3995607868893
157,Billigung,612.3995607868893
158,Jean,612.3995607868893
159,voranbringen,612.3995607868893
160,Ansätz,612.3995607868893
161,telefonieren,612.3995607868893
162,Ausverkauf,612.3995607868893
163,Muster,612.3995607868893
164,Stahl,612.3995607868893
165,willens,612.3995607868893
166,argumentieren,612.3995607868893
167,Kinderwelt,612.3995607868893
168,unwahr,612.3995607868893
169,Selbstintegration,612.3995607868893
170,Wirtschaftsgemeinschaft,612.3995607868893
171,Geburtenrückgang,612.3995607868893
172,1982,612.3995607868893
173,dreißigjährig,612.3995607868893
174,markieren,612.3995607868893
175,Gleichung,612.3995607868893
176,Verdrängung,612.3995607868893
177,Beträg,612.3995607868893
178,Verdächtigung,612.3995607868893
179,Ermittlungsverfahren,612.3995607868893
180,unvorsichtig,612.3995607868893
181,extremistisch,612.3995607868893
182,erlassen,612.3995607868893
183,sodann,612.3995607868893
184,Äußere,612.3995607868893
185,Konfliktpartei,612.3995607868893
186,Erwachsenenwelt,612.3995607868893
187,Buback,612.3995607868893
188,Schmidtund,612.3995607868893
189,gleichwertig,612.3995607868893
190,unabweisbar,612.3995607868893
191,gelassen,612.3995607868893
192,Verfahrenshindernis,612.3995607868893
193,Finanzwirtschaft,612.3995607868893
194,Grundüberzeugung,612.3995607868893
195,Emanzipation,612.3995607868893
196,angehört,612.3995607868893
197,Deklamation,612.3995607868893
198,Anschuldigung,612.3995607868893
199,Friedensziel,612.3995607868893
