,Wort,difference
0,Staatsministerin,-92.59402182508305
1,Diktatur,-91.95002372291634
2,Globalisierung,-91.58411571032163
3,europäi-sch,-90.25529187510925
4,Konvention,-89.71391920150421
5,Pieper,-89.10885562512212
6,Diplomatie,-89.10885562512212
7,Uranmunition,-89.10885562512212
8,Dafürhalt,-89.10885562512212
9,U-boot,-88.42815910169223
10,Außen-minister,-88.42815910169223
11,Patientin,-87.65670304180505
12,Schaden,-87.65670304180505
13,Ben,-87.65670304180505
14,Konfrontation,-87.65670304180505
15,vermissen,-87.65670304180505
16,Hälft,-86.77503897336256
17,Auswärtigenamt,-86.77503897336256
18,Zwei-staaten-regelung,-86.77503897336256
19,Kampfdrohne,-86.77503897336256
20,Eingriff,-86.77503897336256
21,Haft,-86.77503897336256
22,Cannabis,-86.77503897336256
23,Palästinenserinn,-86.77503897336256
24,Register,-86.77503897336256
25,Logik,-85.75773427900585
26,Cornelia,-85.75773427900585
27,Spd-bundestagsfraktion,-85.75773427900585
28,Oslo,-84.57087880225632
29,Tötung,-84.57087880225632
30,Kampagne,-84.57087880225632
31,ver-eint,-84.57087880225632
32,Armut,-84.57087880225632
33,kürzen,-84.57087880225632
34,Raketenangriff,-84.57087880225632
35,Menschenrechtsrat,-84.57087880225632
36,Guttenberg,-84.57087880225632
37,Barbie,-84.57087880225632
38,Eu-mitgliedstaat,-84.57087880225632
39,Residenzpflicht,-84.57087880225632
40,ausweiten,-84.57087880225632
41,Schutzverantwortung,-84.57087880225632
42,verhaften,-84.57087880225632
43,plötzlich,-83.16823142064325
44,getöt,-83.16823142064325
45,binden,-83.16823142064325
46,Eichmann,-83.16823142064325
47,Fonds,-83.16823142064325
48,verkaufen,-83.16823142064325
49,Straflosigkeit,-83.16823142064325
50,Korruptionsregister,-83.16823142064325
51,Demokratiebewegung,-83.16823142064325
52,Beschlüss,-83.16823142064325
53,Bnd,-83.16823142064325
54,Fritz,-83.16823142064325
55,Stiftung,-82.85653200250701
56,Bilanz,-82.36671863115008
57,Firma,-81.48505456270759
58,Ermittlung,-81.48505456270757
59,gewor-d,-81.48505456270757
60,Beirat,-81.48505456270757
61,scharf,-81.48505456270757
62,aufrechterhalten,-81.48505456270757
63,worüber,-81.48505456270757
64,Ebwe,-81.48505456270757
65,Deruno,-81.48505456270757
66,Bauer,-81.48505456270757
67,Ex-port,-81.48505456270757
68,Kandidat,-81.48505456270757
69,Atomenergie,-81.48505456270757
70,messen,-81.48505456270757
71,Zäsur,-81.48505456270757
72,Nachfrage,-81.48505456270757
73,Vorbild,-81.48505456270757
74,Jemen,-80.84660816831818
75,Streumunition,-79.42783840300842
76,Aufträg,-79.42783840300842
77,faktisch,-79.42783840300842
78,Derdie,-79.42783840300842
79,absurd,-79.42783840300842
80,fort,-79.42783840300842
81,inihr,-79.42783840300842
82,Menschenrechtsorganisation,-79.42783840300842
83,Demonstrant,-79.42783840300842
84,kaufen,-79.42783840300842
85,Despot,-79.42783840300842
86,abhalten,-79.42783840300842
87,Jüdinn,-79.42783840300842
88,John,-79.42783840300842
89,verschleppen,-79.42783840300842
90,juristisch,-79.42783840300842
91,wirein,-79.42783840300842
92,Frist,-79.42783840300842
93,Schöne,-79.42783840300842
94,derart,-79.42783840300842
95,Akw,-79.42783840300842
96,imsicherheitsrat,-79.42783840300842
97,dual,-79.42783840300842
98,Nachzug,-79.42783840300842
99,Kriegspartei,-79.42783840300842
100,tödlich,-79.42783840300842
101,Vorgänger,-79.42783840300842
102,innen,-79.42783840300842
103,Staatsangehörige,-79.42783840300842
104,Derich,-79.42783840300842
105,Dsf,-79.42783840300842
106,Fdp-fraktion,-79.42783840300842
107,Presse,-79.42783840300842
108,Geheimdienst,-79.42783840300842
109,Mißfelder,-79.42783840300842
110,Schande,-79.42783840300842
111,legal,-79.42783840300842
112,menschenrechtlich,-78.21771125024421
113,Umbrüch,-78.21771125024421
114,Ali,-78.21771125024421
115,Parla-ment,-78.21771125024421
116,liberal,-76.85631820338446
117,Abschiebung,-76.85631820338446
118,Wut,-76.85631820338446
119,demnach,-76.85631820338446
120,Ausschüsse,-76.85631820338446
121,Protect,-76.85631820338446
122,Brüssel,-76.85631820338446
123,bestrafen,-76.85631820338446
124,&,-76.85631820338446
125,Rah-me,-76.85631820338446
126,alleinig,-76.85631820338446
127,foltern,-76.85631820338446
128,Aufstand,-76.85631820338446
129,Industrie,-76.85631820338446
130,Vertreterin,-76.85631820338446
131,Patriot-rakete,-76.85631820338446
132,Verweis,-76.85631820338446
133,Kofi,-76.85631820338446
134,Auskunft,-76.85631820338446
135,isoliert,-76.85631820338446
136,Amp,-76.85631820338446
137,Paläs-tina,-76.85631820338446
138,Drittel,-76.85631820338446
139,grausam,-76.85631820338446
140,Vetorecht,-76.85631820338446
141,Diskriminierung,-76.85631820338446
142,Kriegsschiff,-76.85631820338446
143,Vonstreumunition,-76.85631820338446
144,Facto,-76.85631820338446
145,kriminell,-76.85631820338446
146,Un-charta,-76.85631820338446
147,Annan,-76.85631820338446
148,Dashat,-76.85631820338446
149,gespannt,-76.85631820338446
150,malisch,-76.85631820338446
151,undrüstungskontroll,-76.85631820338446
152,Bieter,-76.85631820338446
153,Versagen,-76.85631820338446
154,Uhr,-76.85631820338446
155,Pfeiffer,-76.85631820338446
156,Ausweitung,-76.85631820338446
157,auchd,-76.85631820338446
158,Flucht,-76.85631820338446
159,angekündigt,-76.85631820338446
160,Schweigen,-76.85631820338446
161,ablenken,-76.85631820338446
162,Ausstellung,-76.85631820338446
163,Tahrir-platz,-76.85631820338446
164,Erkläre,-76.85631820338446
165,verspielen,-76.85631820338446
166,Vergabestelle,-76.85631820338446
167,sozusagen,-75.85007116874901
168,Krieg,-75.5705581035725
169,danke,-75.3134060836101
170,Katar,-75.3134060836101
171,entziehen,-75.3134060836101
172,Krisenprävention,-75.3134060836101
173,offenbar,-74.75234713096488
174,Waffenexport,-73.55007794672511
175,undzwar,-73.5500779467251
176,Zwölf,-73.5500779467251
177,zugehört,-73.5500779467251
178,For-derung,-73.5500779467251
179,ge-genwärtig,-73.5500779467251
