,Wort,difference
0,Kinder,5269.334176814803
1,Jugendtourismus,2862.391269966788
2,Ethikrat,2121.793452475091
3,Jugendherberge,2121.793452475091
4,Biobank,2121.793452475091
5,Lin-ke,1751.4945437292424
6,Barcelona-prozeß,1751.4945437292424
7,Ulrich,1566.3450893563183
8,Humanbiobank,1381.195634983394
9,anknüpfen,1381.195634983394
10,Force,1381.195634983394
11,Helmuth,1381.195634983394
12,be-sonders,1381.195634983394
13,Becker,1381.195634983394
14,Verordnung,1381.195634983394
15,Serbien,1381.195634983394
16,ange-messen,1196.0461806104697
17,Rahmenprogramm,1196.0461806104697
18,Minusma,1196.0461806104697
19,Arnold,1196.0461806104697
20,General,1196.0461806104697
21,Tender,1196.0461806104697
22,Nürnberg,1196.0461806104697
23,personenbezogen,1196.0461806104697
24,Friedenspro-zes,1196.0461806104697
25,herausarbeiten,1196.0461806104697
26,Wehrpflicht,1196.0461806104697
27,Gloser,1103.4714534240077
28,Yad,1010.8967262375455
29,unverzichtbar,1010.8967262375455
30,Auftragsarbeit,1010.8967262375455
31,Fortführung,1010.8967262375455
32,Ressentiment,1010.8967262375455
33,Ethikkommission,1010.8967262375455
34,Movassat,1010.8967262375455
35,hauptsächlich,1010.8967262375455
36,Bildungsbereich,1010.8967262375455
37,raten,1010.8967262375455
38,Sand,1010.8967262375455
39,undim,1010.8967262375455
40,Aussprache,1010.8967262375455
41,Binnenkaufkraft,1010.8967262375455
42,Luther,1010.8967262375455
43,Grundordnung,1010.8967262375455
44,Bürokrati,1010.8967262375455
45,gehend,1010.8967262375455
46,Löschung,1010.8967262375455
47,Sicherungssystem,1010.8967262375455
48,Rentenbeginn,1010.8967262375455
49,Märkte,1010.8967262375455
50,Hiller-ohm,1010.8967262375455
51,Vertriebene,1010.8967262375455
52,Jugendreise,1010.8967262375455
53,hinarbeiten,1010.8967262375455
54,Gesamtheit,1010.8967262375455
55,Geber,918.3219990510834
56,Menschenrechtsfrage,825.7472718646213
57,verfassungsfeindlich,825.7472718646213
58,Raketenschirm,825.7472718646213
59,Opel,825.7472718646213
60,nachdenklich,825.7472718646213
61,Abläuf,825.7472718646213
62,Distanzklasse,825.7472718646213
63,ausscheiden,825.7472718646213
64,sichin,825.7472718646213
65,staatli-ch,825.7472718646213
66,Spektakuläre,825.7472718646213
67,Attraktivität,825.7472718646213
68,Rege-lung,825.7472718646213
69,Gerichtsbarkeit,825.7472718646213
70,Invasion,825.7472718646213
71,Probe,825.7472718646213
72,verbrennen,825.7472718646213
73,El-ter,825.7472718646213
74,Entschiedenheit,825.7472718646213
75,Lebanon,825.7472718646213
76,di-plomatisch,825.7472718646213
77,unberechenbar,825.7472718646213
78,Rechtsakte,825.7472718646213
79,Frankreichund,825.7472718646213
80,Cdu/csu-bundestagsfraktion,825.7472718646213
81,Harmonisierung,825.7472718646213
82,Ingriechenland,825.7472718646213
83,Pfeiler,825.7472718646213
84,Krisenbewältigung,825.7472718646213
85,lobend,825.7472718646213
86,Grundwehrdienst,825.7472718646213
87,Zielsetzung,825.7472718646213
88,43,825.7472718646213
89,Ausgangspunkt,825.7472718646213
90,Ar-beitsplätz,825.7472718646213
91,Aufschwung,825.7472718646213
92,dieden,825.7472718646213
93,Vashem,825.7472718646213
94,Interim,825.7472718646213
95,detailliert,825.7472718646213
96,Bedrohungslage,825.7472718646213
97,Regelun-ge,825.7472718646213
98,herausragender,825.7472718646213
99,Unserefraktion,825.7472718646213
100,Bekenntnis,825.7472718646213
101,Motors,825.7472718646213
102,Fragestellung,825.7472718646213
103,erwünschen,825.7472718646213
104,Internationalisierung,825.7472718646213
105,Heros,825.7472718646213
106,Swift-abkomme,825.7472718646213
107,Kort,825.7472718646213
108,Arabischenstaat,825.7472718646213
109,füllen,825.7472718646213
110,strate-gisch,825.7472718646213
111,Menschenrechtsverteidi-ger,825.7472718646213
112,wirjetzt,825.7472718646213
113,Füll,825.7472718646213
114,Mus-lim,825.7472718646213
115,Imeinsatz,825.7472718646213
116,Ghettorente,825.7472718646213
117,Alexander,825.7472718646213
118,Miteinander,825.7472718646213
119,Groschek,825.7472718646213
120,Einwilligung,825.7472718646213
121,lie-g,825.7472718646213
122,Arbeitgeber,825.7472718646213
123,erfolgversprechend,825.7472718646213
124,Karl-theodor,825.7472718646213
125,Freiherr,825.7472718646213
126,zumgrundwehrdienst,825.7472718646213
127,mittelfristig,733.1725446781592
128,Mittelpunkt,702.3143022826719
129,Fort-setzung,640.597817491697
130,Bundesinnenminister,640.597817491697
131,vorbehalten,640.597817491697
132,beauftragt,640.597817491697
133,Imnamen,640.597817491697
134,Sicherheitsvorkehrung,640.597817491697
135,Aufteilung,640.597817491697
136,nichtso,640.597817491697
137,Bundesfinanzminister,640.597817491697
138,Natoabschreckung,640.597817491697
139,Betreiber,640.597817491697
140,unserepartn,640.597817491697
141,diedurch,640.597817491697
142,Koordinierungsrat,640.597817491697
143,Energieträger,640.597817491697
144,Volatilität,640.597817491697
145,Bosnien,640.597817491697
146,Geschlossenheit,640.597817491697
147,ver-bessern,640.597817491697
148,Einseitigeschritt,640.597817491697
149,Kleinwaffenkontroll,640.597817491697
150,Unserenbeitrag,640.597817491697
151,schier,640.597817491697
152,Unitednation,640.597817491697
153,Jahr-hundert,640.597817491697
154,Handfeuerwaffe,640.597817491697
155,Regierungs-führung,640.597817491697
156,veranschlagen,640.597817491697
157,Jugendtouris-mu,640.597817491697
158,Dassvon,640.597817491697
159,Kernkompetenz,640.597817491697
160,Oppermann,640.597817491697
161,Auf-rechterhaltung,640.597817491697
162,imperialistisch,640.597817491697
163,schmuggeln,640.597817491697
164,Klassenfahrt,640.597817491697
165,mitunsern,640.597817491697
166,Altersgrenze,640.597817491697
167,Finanzmärkte,640.597817491697
168,Ände-rung,640.597817491697
169,ehrgeizig,640.597817491697
170,Forscher,640.597817491697
171,Winter,640.597817491697
172,heterogen,640.597817491697
