,Wort,difference
152,ganz,-35.863428145307346
153,Einflus,-35.863428145307346
154,Strategie,-35.863428145307346
155,Hoffnung,-35.863428145307346
156,danken,-35.863428145307346
157,Förderung,-35.863428145307346
158,Dafür,-35.14815039228104
159,größt,-34.90616587881939
160,eng,-34.90616587881939
161,bleiben,-34.90616587881939
162,Situation,-34.41673855459999
163,beispielsweise,-33.91989566486212
164,Süde,-33.91989566486212
165,hoffen,-33.91989566486212
166,Aufmerksamkeit,-33.91989566486212
167,täglich,-33.91989566486212
168,benennen,-33.91989566486212
169,Studierende,-33.91989566486212
170,Zurück,-33.91989566486212
171,Haushalt,-33.91989566486212
172,wieder,-33.55380090400262
173,lieb,-32.27815394224999
174,antiisraelisch,-31.854892404389048
175,Amt,-31.854892404389048
176,ausgehen,-31.854892404389048
177,Bundeskanzler,-31.854892404389048
178,finanzieren,-31.854892404389048
179,Verpflichtung,-31.854892404389048
180,froh,-31.854892404389048
181,bestehen,-31.854892404389048
182,Eindruck,-31.854892404389048
183,Zeichen,-31.854892404389048
184,stimmen,-31.854892404389048
185,zukünftig,-31.854892404389048
186,denn,-31.85489240438904
187,sehr,-31.426306822026717
188,einig,-31.137575482329986
189,gerade,-30.219409822094388
190,haben,-30.061600099241396
191,Bürger,-29.656663127111273
192,vorliegend,-29.656663127111273
193,Hintergrund,-29.656663127111273
194,ermöglichen,-29.656663127111273
195,unschuldig,-29.656663127111273
196,Kräft,-29.656663127111273
197,Moment,-29.656663127111273
198,dass,-29.51229506785445
199,deutlich,-29.27642887374431
