,Wort,difference
0,Menschenrechtspakt,1750.9467558054223
1,schweigen,1750.9467558054223
2,Mordverjährung,1504.1538550313662
3,Angola,1504.1538550313662
4,Mitteldeutschland,1380.757404644338
5,Russe,1257.36095425731
6,weiß,1257.36095425731
7,Zerstörung,1257.36095425731
8,Lehrling,1257.36095425731
9,Offizier,1257.36095425731
10,Alliierte,1133.9645038702815
11,Ministerium,1133.9645038702815
12,Verwendungsstau,1133.9645038702815
13,afrikanisch,1133.9645038702815
14,Versorgung,1133.9645038702815
15,unverantwortlich,1133.9645038702815
16,Garching,1010.5680534832537
17,Moral,1010.5680534832537
18,Dokumentation,1010.5680534832537
19,Gewährung,1010.5680534832537
20,Geschäftsordnung,1010.5680534832537
21,verhaften,887.1716030962253
22,Ost-beirut,887.1716030962253
23,verzeihen,887.1716030962253
24,Jamani,887.1716030962253
25,Gefangene,887.1716030962253
26,Recklinghaus,887.1716030962253
27,Beibehaltung,887.1716030962253
28,Verwirrung,887.1716030962253
29,Deutlichkeit,887.1716030962253
30,Zwang,887.1716030962253
31,Meilenstein,887.1716030962253
32,Unrecht,837.8130229414141
33,Wehner,791.1965861285366
34,schwankend,763.7751527091971
35,Versprechung,763.7751527091971
36,Beobachter,763.7751527091971
37,Schüler,763.7751527091971
38,strittig,763.7751527091971
39,Rückversicherungsvertrag,763.7751527091971
40,Schah,763.7751527091971
41,Ausreisefreiheit,763.7751527091971
42,Sonderorganisation,763.7751527091971
43,Freiheitskämpf,763.7751527091971
44,protestieren,763.7751527091971
45,geheim,763.7751527091971
46,allzu,763.7751527091971
47,Fao,763.7751527091971
48,Südwestafrika,763.7751527091971
49,Vertragsstaat,763.7751527091971
50,Bürokratisierung,763.7751527091971
51,Irritation,763.7751527091971
52,Propaganda,763.7751527091971
53,Verbrecher,763.7751527091971
54,Ozean,763.7751527091971
55,brutal,763.7751527091971
56,Young,763.7751527091971
57,marxistisch,763.7751527091971
58,Vorhang,763.7751527091971
59,1933,763.7751527091971
60,zwingend,763.7751527091971
61,auslegen,763.7751527091971
62,Flucht,763.7751527091971
63,Zusammenhänge,702.076927515683
64,psychologisch,702.076927515683
65,Schweigen,702.076927515683
66,Funktionäre,640.3787023221689
67,Rechtsinstitut,640.3787023221689
68,ausbilden,640.3787023221689
69,Hinterbliebene,640.3787023221689
70,Cdu/csu-bundestagsfraktion,640.3787023221689
71,ableiten,640.3787023221689
72,Planet,640.3787023221689
73,Enquete-kommission,640.3787023221689
74,hämisch,640.3787023221689
75,golden,640.3787023221689
76,Inlandbegriff,640.3787023221689
77,Brüder,640.3787023221689
78,abstrakt,640.3787023221689
79,Eingliederung,640.3787023221689
80,eisern,640.3787023221689
81,Schicht,640.3787023221689
82,Versäumniss,640.3787023221689
83,Nenner,640.3787023221689
84,zuwenig,640.3787023221689
85,bezeichnend,640.3787023221689
86,47,640.3787023221689
87,peinlich,640.3787023221689
88,Presseerklärung,640.3787023221689
89,Hauff,640.3787023221689
90,Vorgeschichte,640.3787023221689
91,Komplex,640.3787023221689
92,entfallen,640.3787023221689
93,unfähig,640.3787023221689
94,Arbeitsplatz,640.3787023221689
95,Saal,640.3787023221689
96,Böse,640.3787023221689
97,Unteroffizier,640.3787023221689
98,Fassung,640.3787023221689
99,Väter,640.3787023221689
100,schweigend,640.3787023221689
101,ungenügend,640.3787023221689
102,Anklagebank,640.3787023221689
103,schlußendlich,640.3787023221689
104,Glauben,640.3787023221689
105,Friedensvertrag,640.3787023221689
106,entgegenbringen,640.3787023221689
107,Stämme,640.3787023221689
108,erfüllt,640.3787023221689
109,ehrenwert,640.3787023221689
110,Zeug,640.3787023221689
111,bewaffnet,640.3787023221689
112,Cottbus,640.3787023221689
113,moskauer,640.3787023221689
114,Plenarsitzung,640.3787023221689
115,unbekannt,640.3787023221689
116,Volksarmee,640.3787023221689
117,trotzdem,599.2465521931596
118,Regime,591.0201221673577
119,mangelnd,578.680477128655
120,dagegen,541.6615420125466
121,Menschenrechtskonvention,516.9822519351409
122,Glotz,516.9822519351409
123,kostspielig,516.9822519351409
124,Fairneß,516.9822519351409
125,Phrase,516.9822519351409
126,Arm,516.9822519351409
127,Entscheidungsschwäch,516.9822519351409
128,verdient,516.9822519351409
129,merkwürdig,516.9822519351409
130,Deutsch,516.9822519351409
131,Publizist,516.9822519351409
132,staatsfeindlich,516.9822519351409
133,Aufstellung,516.9822519351409
134,Amnestie,516.9822519351409
135,Seerechtskonferenz,516.9822519351409
136,Subversion,516.9822519351409
137,Sozialist,516.9822519351409
138,Persien,516.9822519351409
139,ungeeignet,516.9822519351409
140,perfekt,516.9822519351409
141,Katastrophe,516.9822519351409
142,Machtbereich,516.9822519351409
143,Abtreibung,516.9822519351409
144,Verantwortungslosigkeit,516.9822519351409
145,Resozialisierung,516.9822519351409
146,Horn,516.9822519351409
147,Vertrauensschwund,516.9822519351409
148,leer,516.9822519351409
149,Gerster,516.9822519351409
150,Heckenschütze,516.9822519351409
151,Ecke,516.9822519351409
152,getäuschen,516.9822519351409
153,Hören,516.9822519351409
154,Investor,516.9822519351409
155,Unheil,516.9822519351409
156,Vorhandensein,516.9822519351409
157,verlorengegangen,516.9822519351409
158,Apel,516.9822519351409
159,brennen,516.9822519351409
160,Amin,516.9822519351409
161,Verstrickung,516.9822519351409
162,Kapitalist,516.9822519351409
163,Strukturrat,516.9822519351409
164,Tragweite,516.9822519351409
165,Doktrin,516.9822519351409
166,Schuldhaft,516.9822519351409
167,Sozialhilfe,516.9822519351409
168,Friderich,516.9822519351409
169,Golfregion,516.9822519351409
170,militärisch-industriell,516.9822519351409
171,Ns-mörder,516.9822519351409
172,wachsender,516.9822519351409
173,Genf,516.9822519351409
174,Etikett,516.9822519351409
175,Ian,516.9822519351409
176,Bundeskanzleramt,516.9822519351409
177,blind,516.9822519351409
178,Hetze,516.9822519351409
179,Unterdrückte,516.9822519351409
180,votieren,516.9822519351409
181,Kulturpolitik,516.9822519351409
182,Gulag,516.9822519351409
183,großzügig,516.9822519351409
184,Swapo,516.9822519351409
185,Abitur,516.9822519351409
186,Vorzeichen,516.9822519351409
187,feierlich,516.9822519351409
188,kubanisch,516.9822519351409
189,Berater,516.9822519351409
190,Sparen,516.9822519351409
191,schwanken,516.9822519351409
192,Geschichtsbewußtsei,516.9822519351409
193,One,516.9822519351409
194,Schuldenberg,516.9822519351409
195,Schicksalsfrage,516.9822519351409
196,Parteichef,516.9822519351409
197,Gewissensfreiheit,516.9822519351409
198,kraß,516.9822519351409
199,Eingeständnis,516.9822519351409
