,Wort,difference
0,Spd-bundestagsfraktion,3097.17504898759
1,Ostjerusalem,3097.17504898759
2,Demokratin,2457.740039190072
3,Schwäch,2457.740039190072
4,wert,2457.740039190072
5,wegsehen,1818.3050293925542
6,Bmz,1818.3050293925542
7,Ahmad,1818.3050293925542
8,Wehrhaft,1818.3050293925542
9,Großteil,1818.3050293925542
10,Fokus,1818.3050293925542
11,danach,1818.3050293925542
12,Entzündung,1818.3050293925542
13,Etri,1818.3050293925542
14,unterdrücken,1818.3050293925542
15,Charta,1818.3050293925542
16,Schärfst,1818.3050293925542
17,abscheulich,1818.3050293925542
18,zurückziehen,1818.3050293925542
19,Bruch,1818.3050293925542
20,Gleichberechtigung,1818.3050293925542
21,multilateral,1818.3050293925542
22,Bein,1818.3050293925542
23,Kirche,1818.3050293925542
24,Vorwurf,1818.3050293925542
25,Geschenk,1818.3050293925542
26,Narrative,1818.3050293925542
27,Atomwaffe,1818.3050293925542
28,Schmerz,1818.3050293925542
29,dir,1818.3050293925542
30,unklar,1818.3050293925542
31,gebären,1818.3050293925542
32,Verbesserung,1818.3050293925542
33,Terrorgruppe,1818.3050293925542
34,behindern,1818.3050293925542
35,Opportunität,1818.3050293925542
36,Bestehen,1818.3050293925542
37,nötig,1498.587524493795
38,langfristig,1392.0150228608752
39,Perspektive,1178.870019595036
40,universell,1178.870019595036
41,benennen,1178.870019595036
42,Prinzip,965.7250163291966
43,adressieren,859.1525146962771
44,Atomprogramm,859.1525146962771
45,unverzüglich,859.1525146962771
46,irgendein,859.1525146962771
47,Einschnitt,859.1525146962771
48,Glaubwürdigkeit,859.1525146962771
49,Gerechtigkeit,859.1525146962771
50,nebeneinander,859.1525146962771
51,Erkenntnis,859.1525146962771
52,fragil,859.1525146962771
53,Medikament,859.1525146962771
54,nahezu,859.1525146962771
55,Faktum,859.1525146962771
56,Shoah,859.1525146962771
57,behalten,859.1525146962771
58,Selbstverteidigungsrecht,859.1525146962771
59,notleidend,859.1525146962771
60,Würde,859.1525146962771
61,Wunde,859.1525146962771
62,Grundgesetz,859.1525146962771
63,Nasser-krankenhau,859.1525146962771
64,Ärzt,859.1525146962771
65,22,859.1525146962771
66,existenziell,859.1525146962771
67,Diplomatie,859.1525146962769
68,Zweistaatenlösung,779.2231384715872
69,Vertreibung,752.5800130633572
70,dramatisch,752.5800130633572
71,Junge,752.5800130633572
72,Demokrat,752.5800130633572
73,sofortig,752.5800130633572
74,unerträglich,752.5800130633572
75,Völker,752.5800130633572
76,bedingungslos,752.5800130633572
77,Ansprechpartner,752.5800130633572
78,Maß,699.2937622468975
79,Hilfsgüter,699.2937622468975
80,Menschlichkeit,667.3220117570215
81,dankbar,667.3220117570215
82,verwenden,539.435009797518
83,wächst,539.435009797518
84,Mut,539.435009797518
85,bestehend,539.435009797518
86,Mütter,539.435009797518
87,aggressiv,539.435009797518
88,freilassen,539.435009797518
89,Terrorangriff,539.435009797518
90,verbreiten,539.435009797518
91,Mutter,539.435009797518
92,zuvor,539.435009797518
93,Einhaltung,539.435009797518
94,feiern,539.435009797518
95,ehrlich,539.435009797518
96,fehlen,539.435009797518
97,aussprechen,539.435009797518
98,Brief,539.435009797518
99,beschäftigen,539.435009797518
100,Phase,539.435009797518
101,erschüttern,539.435009797518
102,deutsch-israelisch,539.435009797518
103,souveräner,539.435009797518
104,Zehntausend,539.435009797518
105,Waffenruhe,539.435009797518
106,schweigen,539.4350097975179
107,Familie,468.38667537557154
108,Stabilität,468.38667537557154
109,Freilassung,468.38667537557154
110,notwendig,448.0871512550154
111,verpflichten,448.0871512550154
112,trotzdem,432.86250816459835
113,illegal,411.5480078380143
114,künftig,411.5480078380143
115,Nato,411.5480078380143
116,Bemerkung,411.5480078380143
