,Wort,difference
0,Ausweitung,2446.488159311087
1,Druck,2191.839343379978
2,Internet,1937.1905274488693
3,Verteidigungsausschuß,1937.1905274488693
4,starkmachen,1937.1905274488693
5,Einladung,1937.1905274488693
6,Hebron,1937.1905274488693
7,Angesicht,1937.1905274488693
8,aufgreifen,1937.1905274488693
9,Us-botschafterin,1427.8928955866525
10,Mietrecht,1427.8928955866525
11,Resolution,1427.8928955866525
12,Armutszeugnis,1427.8928955866525
13,flächendeckend,1427.8928955866525
14,Scheva,1427.8928955866525
15,400,1427.8928955866525
16,Be,1427.8928955866525
17,Szenario,1427.8928955866525
18,Repression,1427.8928955866525
19,’,1427.8928955866525
20,Verletzung,1427.8928955866525
21,agieren,1427.8928955866525
22,jemand,1427.8928955866525
23,schreiten,1427.8928955866525
24,Beratung,1427.8928955866525
25,Unversehrtheit,1427.8928955866525
26,Auswirkung,1427.8928955866525
27,Gefangene,1427.8928955866525
28,alleinlassen,1427.8928955866525
29,vermissen,1427.8928955866525
30,Pa,1427.8928955866525
31,praktisch,1427.8928955866525
32,Ministerin,1427.8928955866525
33,aufmerksam,1427.8928955866525
34,Bewertung,1427.8928955866525
35,froh,1427.8928955866525
36,Infrage,1427.8928955866525
37,Katalog,1427.8928955866525
38,gewaltfrei,1427.8928955866525
39,Präsenz,1427.8928955866525
40,belegen,1427.8928955866525
41,Er,1427.8928955866525
42,In,1427.8928955866525
43,streichen,1427.8928955866525
44,einschließen,1427.8928955866525
45,Siedlergewalt,1427.8928955866525
46,fassen,1427.8928955866525
47,Erlaubnis,1427.8928955866525
48,Beistand,1427.8928955866525
49,Issa,1427.8928955866525
50,welche,1088.3611410118406
51,System,918.595263724435
52,berechtigt,918.5952637244346
53,Betroffene,918.5952637244346
54,Palästinenser/-inn,918.5952637244346
55,Sondersitzung,918.5952637244346
56,Aussage,918.5952637244346
57,Güter,791.2708557588804
58,präg,748.8293864370291
59,kontrollieren,748.8293864370291
60,einzig,748.8293864370291
61,Zivilgesellschaft,663.9464477933262
62,Widerspruch,663.9464477933262
63,blockieren,663.9464477933262
64,Energieinfrastruktur,663.9464477933262
65,anwaltlich,663.9464477933262
66,Verteilsystem,663.9464477933262
67,dokumentieren,663.9464477933262
68,besuchen,663.9464477933262
69,Ankündigung,663.9464477933262
70,einfordern,663.9464477933262
71,Südlibano,663.9464477933262
72,Mitarbeiterin,663.9464477933262
73,Ausmaß,663.9464477933262
74,Landweg,663.9464477933262
75,fundamental,663.9464477933262
76,inakzeptabel,663.9464477933262
77,Deeskalation,663.9464477933262
78,zurzeit,663.9464477933262
79,Umfeld,663.9464477933262
80,Siedlungsbau,663.9464477933262
81,Regierungsmitglied,663.9464477933262
82,Aussicht,663.9464477933262
83,Westjordanland,663.9464477933262
84,Beschuß,663.9464477933262
85,binnenvertrieben,663.9464477933262
86,entgegenstellen,663.9464477933262
87,momentan,663.9464477933262
88,äußerst,663.9464477933262
89,Koalitionsfraktion,663.9464477933262
90,Grauen,663.9464477933262
91,Kontext,663.9464477933262
