,Wort,difference
0,Ware,1637.3737373737376
1,Heilbronn,1637.3737373737376
2,Untersuchungskommission,1637.3737373737376
3,Haag,1479.4306703397615
4,Überleitungsvertrag,1479.4306703397615
5,Nationalarme,1479.4306703397615
6,Schuldenregelungsabkommen,1321.4876033057853
7,Vollversammlung,1163.5445362718092
8,insofern,1163.5445362718092
9,vertraglich,1005.6014692378328
10,bedeutsam,1005.6014692378328
11,Westmächt,1005.6014692378328
12,Weltverbände,1005.6014692378328
13,Risiko,1005.6014692378328
14,Ghetto,1005.6014692378328
15,Beträg,1005.6014692378328
16,Beschränkung,1005.6014692378328
17,Haushaltsausschuß,952.9537802265074
18,Neutralität,847.6584022038568
19,Delegierte,847.6584022038568
20,veranschlagen,847.6584022038568
21,Armee,847.6584022038568
22,glücklich,847.6584022038568
23,Brentano,847.6584022038568
24,Titel,847.6584022038568
25,Not,847.6584022038568
26,infolgedessen,847.6584022038568
27,wobei,847.6584022038568
28,Leiter,847.6584022038568
29,Regierungsvorlage,847.6584022038568
30,Sowjetblock,847.6584022038568
31,angehörig,847.6584022038568
32,Goldmarkhypothek,847.6584022038568
33,Behörde,768.6868686868687
34,Entschließungsentwurf,689.7153351698807
35,Herrschaftsgewalt,689.7153351698807
36,eingebracht,689.7153351698807
37,Stimmenthaltung,689.7153351698807
38,Anbetracht,689.7153351698807
39,dauern,689.7153351698807
40,Bundesergänzung,689.7153351698807
41,Goldman,689.7153351698807
42,Sachverständige,689.7153351698807
43,107,689.7153351698807
44,Wünsch,689.7153351698807
45,ereignen,689.7153351698807
46,unterzeichnen,689.7153351698807
47,Charta,689.7153351698807
48,Ausschußverhandlung,689.7153351698807
49,Geburtstag,689.7153351698807
50,Herbst,689.7153351698807
51,Bereinigung,689.7153351698807
52,Befriedigung,689.7153351698807
53,bezüglich,689.7153351698807
54,lebhaft,689.7153351698807
55,Waffe,689.7153351698807
56,Claim,689.7153351698807
57,Zustände,689.7153351698807
58,territorial,689.7153351698807
59,Teheran,689.7153351698807
60,Neutralisierung,689.7153351698807
61,Polen,689.7153351698807
62,zehn,689.7153351698807
63,Nacht,689.7153351698807
64,Reimann,689.7153351698807
65,1955,689.7153351698807
66,Grundsatz,689.7153351698807
67,Staatsbürger,689.7153351698807
68,Verdienst,689.7153351698807
69,Transaktion,689.7153351698807
70,schweizerisch,689.7153351698807
71,Conference,689.7153351698807
72,Einnahme,689.7153351698807
73,Claims-konferenz,689.7153351698807
74,herbeizuführen,689.7153351698807
75,betonen,689.7153351698805
76,vereint,650.2295684113867
77,Berechtigte,610.7438016528927
78,inzwischen,610.7438016528927
79,Sowjet,610.7438016528927
80,Drucksache,571.2580348943985
81,4141,531.7722681359046
82,dauernd,531.7722681359046
83,Ausgleichsanspruch,531.7722681359046
84,Vertriebene,531.7722681359046
85,verhaften,531.7722681359046
86,dahingehend,531.7722681359046
87,Umstellungsgesetz,531.7722681359046
88,Vorsorge,531.7722681359046
89,Beginn,531.7722681359046
90,Deutschlandvertrag,531.7722681359046
91,genehmigen,531.7722681359046
92,Kaufpreis,531.7722681359046
93,Buch,531.7722681359046
94,76,531.7722681359046
95,Bank,531.7722681359046
96,Viertel,531.7722681359046
97,devisengesetzlich,531.7722681359046
98,Bezugnahme,531.7722681359046
99,Ansatz,531.7722681359046
100,sobald,531.7722681359046
101,Dauer,531.7722681359046
102,Kz,531.7722681359046
103,Jewish,531.7722681359046
104,angezogen,531.7722681359046
105,Inland,531.7722681359046
106,Anrufung,531.7722681359046
107,Regierungsentwurf,531.7722681359046
108,begrenzt,531.7722681359046
109,Übergang,531.7722681359046
110,gepräg,531.7722681359046
111,Besprechung,531.7722681359046
112,Ausrüstung,531.7722681359046
113,Bundesstelle,531.7722681359046
114,ergebend,531.7722681359046
115,voraussetzen,531.7722681359046
116,Weltöffentlichkeit,531.7722681359046
117,Konfession,531.7722681359046
118,Schwimmbäder,531.7722681359046
119,Ewer,531.7722681359046
120,Den,531.7722681359046
121,Ausbruch,531.7722681359046
122,S.,531.7722681359046
123,Wiedergutmachungsbehörde,531.7722681359046
