,Wort,difference
0,Farc,3562.188148055049
1,Euro-bond,3562.188148055049
2,Lernprozeß,3039.0184126186136
3,Vn-sicherheitsrat,3039.0184126186136
4,Menschenrechtsrat,2777.433544900395
5,Turnier,2515.848677182178
6,Bulmahn,2515.848677182178
7,sympathisieren,2515.848677182178
8,Freihandelsabkommen,2515.848677182178
9,exekutiv,2515.848677182178
10,Leopard,2515.848677182178
11,Parteigeschichte,1992.6789417457428
12,Bestätigung,1992.6789417457428
13,verhehlen,1992.6789417457428
14,höflich,1992.6789417457428
15,Lange,1992.6789417457428
16,Steuererhöhung,1992.6789417457428
17,Alawit,1992.6789417457428
18,mitnehmen,1992.6789417457428
19,Beschneid,1992.6789417457428
20,trof-f,1992.6789417457428
21,etwaig,1992.6789417457428
22,diebeteiligt,1992.6789417457428
23,Neubeginn,1992.6789417457428
24,Party,1992.6789417457428
25,Labour,1992.6789417457428
26,Lehrgänge,1992.6789417457428
27,grün-rot,1992.6789417457428
28,bohren,1992.6789417457428
29,Olympia,1992.6789417457428
30,Regierungskonsultation,1992.6789417457428
31,Sportförderung,1992.6789417457428
32,ato-mar,1992.6789417457428
33,enttäuscht,1992.6789417457428
34,Fristsetzung,1992.6789417457428
35,Dna,1992.6789417457428
36,Unfreiheit,1992.6789417457428
37,eint,1992.6789417457428
38,zwischenzeitlich,1992.6789417457428
39,Alternativentwurf,1992.6789417457428
40,Grundstein,1992.6789417457428
41,Richter,1992.6789417457428
42,Mohammad,1992.6789417457428
43,Aufbruch,1643.8991181214524
44,Anrainer,1469.5092063093068
45,Strafgerichts-hof,1469.5092063093068
46,betätigen,1469.5092063093068
47,nichtärztlich,1469.5092063093068
48,gestanden,1469.5092063093068
49,grundlos,1469.5092063093068
50,Derhoffnung,1469.5092063093068
51,Fdp-bundestagsfraktion,1469.5092063093068
52,Konsulat,1469.5092063093068
53,unauswiegen,1469.5092063093068
54,nochweit,1469.5092063093068
55,Prüfkomponent,1469.5092063093068
56,bestürzend,1469.5092063093068
57,die-n,1469.5092063093068
58,Erhö-hung,1469.5092063093068
59,Sessel,1469.5092063093068
60,Haushaltsausschuß,1469.5092063093068
61,Konfession,1469.5092063093068
62,Guidowesterwell,1469.5092063093068
63,unzweideutig,1469.5092063093068
64,be-zweifeln,1469.5092063093068
65,Wirall,1469.5092063093068
66,ihrendienst,1469.5092063093068
67,Sportart,1469.5092063093068
68,Denanderen,1469.5092063093068
69,politisch-diplomatisch,1469.5092063093068
70,Leone,1469.5092063093068
71,abgewogen,1469.5092063093068
72,stattgefundenhat,1469.5092063093068
73,Ste-hende,1469.5092063093068
74,Lateinamerikareis,1469.5092063093068
75,Jasmin-revolution,1469.5092063093068
76,be-trachten,1469.5092063093068
77,Ge-neralversammlung,1469.5092063093068
78,Sondernin,1469.5092063093068
79,Bundesregierungwurd,1469.5092063093068
80,Vollmitgliedschaft,1469.5092063093068
81,Thilo,1469.5092063093068
82,Positivliste,1469.5092063093068
83,verspätet,1469.5092063093068
84,gegenwär-tig,1469.5092063093068
85,nämlichdass,1469.5092063093068
86,Schwarz,1469.5092063093068
87,Asymmetrie,1469.5092063093068
88,nichtvorbei,1469.5092063093068
89,Sicherheitsin-teresse,1469.5092063093068
90,fürmöglich,1469.5092063093068
91,Stabili-tät,1469.5092063093068
92,bekanntwerden,1469.5092063093068
93,Dirk,1469.5092063093068
94,Eigenevolk,1469.5092063093068
95,Out,1469.5092063093068
96,ausreisen,1469.5092063093068
97,bestenkräft,1469.5092063093068
98,anderthalb,1469.5092063093068
99,zahl-reich,1469.5092063093068
100,Mit-nahme,1469.5092063093068
101,Handlungsstränge,1469.5092063093068
102,Universalität,1469.5092063093068
103,Kollegender,1469.5092063093068
104,Zölle,1469.5092063093068
105,Viel-fach,1469.5092063093068
106,Diesemantrag,1469.5092063093068
107,nichtenthalten,1469.5092063093068
108,Umorientierung,1469.5092063093068
109,1981,1469.5092063093068
110,Wirddie,1469.5092063093068
111,1860,1469.5092063093068
112,Hellmut,1469.5092063093068
113,Nachfolger,1469.5092063093068
114,heutevorliegend,1469.5092063093068
115,Weltohn,1469.5092063093068
116,siebereit,1469.5092063093068
117,Sierra,1469.5092063093068
118,Deutschevorsitz,1469.5092063093068
119,Warenversorgung,1469.5092063093068
120,Ausdrücklichauch,1469.5092063093068
121,davorüb,1469.5092063093068
122,Nuri,1469.5092063093068
123,eingangs,1469.5092063093068
124,übel,1469.5092063093068
125,inner-israelisch,1469.5092063093068
126,Joschka,1469.5092063093068
127,Geradewir,1469.5092063093068
128,Dreiklang,1469.5092063093068
129,einemneu,1469.5092063093068
130,mitma-ch,1469.5092063093068
131,parteitaktisch,1469.5092063093068
132,Unmiss,1469.5092063093068
133,Rück-sicht,1469.5092063093068
134,bewegend,1469.5092063093068
135,Progression,1469.5092063093068
136,Wirtschaftswachstum,1469.5092063093068
137,Ihreraller,1469.5092063093068
138,Dieseerklärung,1469.5092063093068
139,krampfhaft,1469.5092063093068
140,Bevölkerungsschicht,1469.5092063093068
141,vorwenig,1469.5092063093068
142,gewissermaßen,1469.5092063093068
143,unparteiisch,1469.5092063093068
144,rekurrieren,1469.5092063093068
145,Größte,1469.5092063093068
146,Situationnicht,1469.5092063093068
147,Bundespresseamt,1469.5092063093068
148,wirklichkeitsfremd,1469.5092063093068
149,allermeist,1469.5092063093068
150,Quantität,1469.5092063093068
151,Zwischenschritt,1469.5092063093068
152,Sieforder,1469.5092063093068
153,sindalso,1469.5092063093068
154,Dank.,1469.5092063093068
155,di-reken,1469.5092063093068
156,abarbeiten,1469.5092063093068
157,Undherrn,1469.5092063093068
158,Übergreifen,1469.5092063093068
159,quantitativ,1469.5092063093068
160,Oecd-leitsätz,1469.5092063093068
161,erbrechtlich,1469.5092063093068
162,Einsatzzu,1469.5092063093068
163,wiesehr,1469.5092063093068
164,Jedemland,1469.5092063093068
165,Guerillagruppe,1469.5092063093068
166,Bundeswehrfuhrpark,1469.5092063093068
167,hineinbringen,1469.5092063093068
168,Stevens,1469.5092063093068
169,sindsie,1469.5092063093068
170,jawohl,1469.5092063093068
171,Kulturgemeinschaft,1469.5092063093068
172,Konjunkturprogramm,1469.5092063093068
173,Trip,1469.5092063093068
174,Militärkonflikt,1469.5092063093068
175,Bemerkungmachen,1469.5092063093068
176,Fortbildung,1469.5092063093068
177,Partnerland,1469.5092063093068
178,Gehrke,1469.5092063093068
179,Regierungs-zeit,1469.5092063093068
180,einge-führen,1469.5092063093068
181,Aktuellensituation,1469.5092063093068
182,Mitgliedder,1469.5092063093068
183,Unternehmensteuer,1469.5092063093068
184,Erziehungsrecht,1469.5092063093068
185,Binnennachfrage,1469.5092063093068
186,Weltbild,1469.5092063093068
187,Herrgehrcke,1469.5092063093068
188,abdrehen,1469.5092063093068
189,ansiedeln,1469.5092063093068
190,dascommitment,1469.5092063093068
191,Erblasse,1469.5092063093068
192,Hoch-schule,1469.5092063093068
193,Friedensdividende,1469.5092063093068
194,realitätsfremd,1469.5092063093068
195,habenund,1469.5092063093068
196,durchdeklinieren,1469.5092063093068
