,Wort,difference
0,Cannabis,6761.045491059474
1,Kampfdrohne,6761.045491059474
2,Residenzpflicht,5780.896135193834
3,Korruptionsregister,5290.821457261015
4,Vergabestelle,3820.597423462557
5,Vonstreumunition,3820.597423462557
6,Wut,3820.597423462557
7,Bieter,3820.597423462557
8,korruptiv,3330.522745529737
9,deutschlandkein,3330.522745529737
10,Geduldete,3330.522745529737
11,Palästinenserinn,3085.4854065633276
12,Hartz,2840.4480675969176
13,Zivilistin,2840.4480675969176
14,Ns-regime,2840.4480675969176
15,Atomlobbyist,2840.4480675969176
16,Thyssenkrupp,2840.4480675969176
17,Us-atomwaffe,2840.4480675969176
18,staatenlos,2840.4480675969176
19,Leiharbeit,2840.4480675969176
20,Toilette,2840.4480675969176
21,A,2840.4480675969176
22,unglaubwürdig,2840.4480675969176
23,durchwirtschaftskriminalität,2350.3733896640983
24,Dermnla,2350.3733896640983
25,Waffengeschäft,2350.3733896640983
26,Bewegungsfreiheit,2350.3733896640983
27,auffällig,2350.3733896640983
28,einesbundesweit,2350.3733896640983
29,Verschwendung,2350.3733896640983
30,Landgrabbing,2350.3733896640983
31,Unionund,2350.3733896640983
32,Geste,2350.3733896640983
33,Bfarm,2350.3733896640983
34,brüsseler,2350.3733896640983
35,hessisch,2350.3733896640983
36,Emirat,2350.3733896640983
37,Transparency,2350.3733896640983
38,Verstrickung,2350.3733896640983
39,Wirtschaftsausschuß,2350.3733896640983
40,Nachhaltigkeit,2350.373389664098
41,Register,1860.2987117312784
42,Aufträg,1860.2987117312782
43,arrogant,1860.2987117312782
44,mittler-weilen,1860.2987117312782
45,Fälschung,1860.2987117312782
46,Sekunde,1860.2987117312782
47,europarechtlich,1860.2987117312782
48,vonwaffen,1860.2987117312782
49,Atomindustrie,1860.2987117312782
50,einmarschieren,1860.2987117312782
51,Blut,1860.2987117312782
52,keinenfrieden,1860.2987117312782
53,Militärintervention,1860.2987117312782
54,Enkelkind,1860.2987117312782
55,Mittelstandsbauch,1860.2987117312782
56,Feigheit,1860.2987117312782
57,sachverständig,1860.2987117312782
58,Atomkrieg,1860.2987117312782
59,Made,1860.2987117312782
60,Medikation,1860.2987117312782
61,wirnur,1860.2987117312782
62,Dienstag,1860.2987117312782
63,vollstrecken,1860.2987117312782
64,Denkrieg,1860.2987117312782
65,Eintragung,1860.2987117312782
66,Amireh,1860.2987117312782
67,Bild-zeitung,1860.2987117312782
68,Jüdinn,1860.2987117312782
69,Minijob,1860.2987117312782
70,Waffengewalt,1860.2987117312782
71,Kamera,1860.2987117312782
72,anheizen,1860.2987117312782
73,Ibrahim,1860.2987117312782
74,Nachsaudi-arabien,1860.2987117312782
75,Globke,1860.2987117312782
76,dielink,1860.2987117312782
77,Akw,1860.2987117312782
78,Kriegsdrohung,1860.2987117312782
79,Wahn-sinn,1860.2987117312782
80,ne-b,1860.2987117312782
81,Funktionselite,1860.2987117312782
82,Entwürdigung,1860.2987117312782
83,verwickeln,1860.2987117312782
84,Rüstungsex-port,1860.2987117312782
85,Adolf,1860.2987117312782
86,Offensive,1860.2987117312782
87,Militärbehörd,1860.2987117312782
88,Palästinenserin-ne,1860.2987117312782
89,Pa-tient,1860.2987117312782
90,Verlassenserlaubnis,1860.2987117312782
91,1325,1860.2987117312782
92,ih-n,1860.2987117312782
93,resul-tieren,1860.2987117312782
94,Wahlperiode,1860.2987117312782
95,Expertin,1860.2987117312782
96,Rentenniveau,1860.2987117312782
