,Wort,difference
3680,werden,8.432534706788815
3681,ich,7.594408834659055
3682,wollen,4.858957762591453
3683,auf,2.2591488924445593
3684,noch,2.2591488924445593
3685,Israel,-1.0131438721136696
3686,Bundesrepublik,-1.0131438721136696
3687,aber,-5.5468930077420495
3688,Ausschuß,-6.262446848592491
3689,sein,-7.25778626369176
3690,an,-8.79589423106297
3691,kein,-9.019433705986822
