,Wort,difference
0,Kemritz,4132.632541133455
1,Bundesverfassungsgericht,3662.340036563071
2,Gleichberechtigung,2408.2266910420476
3,Schuldenerklärung,1937.9341864716637
4,Evg,1937.9341864716637
5,Familienrechtsgesetz,1781.1700182815355
6,Finanzvertrag,1781.1700182815355
7,Streitkräft,1702.7879341864714
8,Justiz,1624.4058500914077
9,Bundesjustizminister,1467.6416819012798
10,schriftlich,1467.6416819012798
11,Gericht,1415.3869591712369
12,Äußerung,1363.1322364411944
13,Dehler,1310.8775137111518
14,Stationierungskosten,1310.8775137111518
15,Generalvertrag,1310.8775137111518
16,Vergütung,1154.1133455210238
17,genügend,1154.1133455210238
18,obgleich,1154.1133455210238
19,unentgeltlich,1154.1133455210238
20,Verlautbarung,997.3491773308957
21,Beschuldigung,997.3491773308957
22,gesetzgeberisch,997.3491773308957
23,unerträglich,997.3491773308957
24,Richtlinie,997.3491773308957
25,Regierungsvertreter,997.3491773308957
26,hätt,997.3491773308957
27,schweigen,997.3491773308957
28,Ausnahme,997.3491773308957
29,Zahlungsermächtigung,840.5850091407677
30,Konvention,840.5850091407677
31,Neumünster,840.5850091407677
32,Telegramm,840.5850091407677
33,Kroupa,840.5850091407677
34,ermorden,840.5850091407677
35,Parteifreund,840.5850091407677
36,Gebot,840.5850091407677
37,Rheinland-pfalz,840.5850091407677
38,offen,840.5850091407677
39,Ab,840.5850091407677
40,vermissen,840.5850091407677
41,Autorität,840.5850091407677
42,Angeklagte,840.5850091407677
43,Beitragsermittlung,840.5850091407677
44,Franz,840.5850091407677
45,untragbar,840.5850091407677
46,entscheidend,840.5850091407677
47,einhellig,840.5850091407677
48,Verfassung,840.5850091407677
49,Saar,736.0755636806826
50,Kind,683.82084095064
51,Nutzungsvergütung,683.82084095064
52,Kernritz,683.82084095064
53,Erbrecht,683.82084095064
54,Zinn,683.82084095064
55,protestieren,683.82084095064
56,locken,683.82084095064
57,Hinterbliebene,683.82084095064
58,gesetzgebend,683.82084095064
59,Faust,683.82084095064
60,Landtag,683.82084095064
61,Tatbestände,683.82084095064
62,Aufzeichnung,683.82084095064
63,Rechtsanwalt,683.82084095064
64,Hildesheim,683.82084095064
65,Menschenfalle,683.82084095064
66,Tatbestand,683.82084095064
67,kraft,683.82084095064
68,schulden,683.82084095064
69,überparteilich,683.82084095064
70,Zufall,683.82084095064
71,Hamburg,683.82084095064
72,Aufbringung,683.82084095064
73,25,683.82084095064
74,Veranlassung,683.82084095064
75,paar,683.82084095064
76,Abwicklung,683.82084095064
77,Götting,683.82084095064
78,Arbeitskreis,683.82084095064
79,Oberstaatsanwalt,683.82084095064
80,fragen,683.82084095064
81,wörtlich,631.5661182205972
82,Saargebiet,605.4387568555759
83,Januar,605.4387568555759
84,sachlich,605.4387568555759
85,Saarfrag,527.0566727605118
86,Zonengrenze,527.0566727605118
87,Buchführung,527.0566727605118
88,These,527.0566727605118
89,Finanzausschuß,527.0566727605118
90,Anträge,527.0566727605118
91,berechnen,527.0566727605118
92,Ländereigentum,527.0566727605118
93,aufrichten,527.0566727605118
94,normal,527.0566727605118
95,Saarpolitik,527.0566727605118
96,geklärt,527.0566727605118
97,unbefriedigend,527.0566727605118
98,Vorstand,527.0566727605118
99,demonstrieren,527.0566727605118
100,übernimmen,527.0566727605118
101,anrechnen,527.0566727605118
102,richterlich,527.0566727605118
103,Bedingung,527.0566727605118
104,Saarbrücke,527.0566727605118
105,außereuropäisch,527.0566727605118
106,verschließen,527.0566727605118
107,verscheiden,527.0566727605118
108,Heimatvertriebene,527.0566727605118
109,anstrengen,527.0566727605118
110,Baden,527.0566727605118
111,Demonstration,527.0566727605118
112,Anerkenntnis,527.0566727605118
113,Freiburg,527.0566727605118
114,Beitragsbemessung,527.0566727605118
115,weltanschaulich,527.0566727605118
116,Bestätigung,527.0566727605118
117,zivil,527.0566727605118
118,Rechtfertigung,527.0566727605118
119,Ausdrück,527.0566727605118
120,Unterhalt,527.0566727605118
121,Freiheitsentziehung,527.0566727605118
122,deswegen,527.0566727605118
123,Bemessung,527.0566727605118
124,vereinbar,527.0566727605118
125,Ideologie,527.0566727605118
126,Bundesschuld,527.0566727605118
127,Rechtsamt,527.0566727605118
128,Benutzung,527.0566727605118
129,Arierparagraph,527.0566727605118
130,zuleiten,527.0566727605118
131,Schiedsgerichtsbarkeit,527.0566727605118
132,Staatsschuld,527.0566727605118
133,Schutz,527.0566727605118
134,interpretieren,527.0566727605118
135,Status,527.0566727605118
136,verhelfen,527.0566727605118
137,vorwerfen,527.0566727605118
138,legal,527.0566727605118
139,Verteidigungszweck,527.0566727605118
140,Demokrat,527.0566727605118
141,Kurt,527.0566727605118
142,Württemberg-hohenzoller,527.0566727605118
143,Senat,527.0566727605118
144,grotesk,527.0566727605118
145,unsicher,527.0566727605118
146,Staatssicherheitsdienst,527.0566727605118
147,verhalten,527.0566727605118
148,Bidault,527.0566727605118
149,Bad,527.0566727605118
150,Familienrecht,527.0566727605118
151,verfassungsrechtlich,527.0566727605118
152,Unterausschuß,527.0566727605118
153,Bundesgericht,527.0566727605118
154,Besatzungsbehörd,527.0566727605118
155,Blätter,527.0566727605118
156,Wirtschaftskraft,527.0566727605118
157,Schadensersatzansprüch,527.0566727605118
158,Auschwitz,527.0566727605118
159,rechtzeitig,527.0566727605118
160,sicherlich,527.0566727605118
161,jagen,527.0566727605118
162,Gutachten,527.0566727605118
163,Lager,527.0566727605118
164,Zin,527.0566727605118
165,gelöst,527.0566727605118
166,verschleppt,527.0566727605118
167,Beweismittel,527.0566727605118
168,Frau,495.7038391224863
169,Ausländer,448.67458866544786
170,Leben,448.67458866544786
171,nennen,422.5472273004266
172,Beamte,422.5472273004266
173,30,422.5472273004266
174,unmöglich,409.48354661791586
175,Richter,401.64533820840956
176,Grundgesetz,392.6873857404022
177,beantragen,370.29250457038387
178,Staatsmetaphysik,370.2925045703838
179,Prozeß,370.2925045703838
180,vereinbaren,370.2925045703838
181,Überprüfung,370.2925045703838
182,Reiche,370.2925045703838
183,Beweislast,370.2925045703838
184,verleihen,370.2925045703838
185,Schwächung,370.2925045703838
186,Druckerei,370.2925045703838
187,Nato-grundsätze,370.2925045703838
188,stolz,370.2925045703838
189,Verteidigungslast,370.2925045703838
190,besetzen,370.2925045703838
191,Licht,370.2925045703838
192,zuverlässig,370.2925045703838
193,Ansprüche,370.2925045703838
194,zurückgegeben,370.2925045703838
195,Aufschub,370.2925045703838
196,Verkehr,370.2925045703838
197,Gedächtnis,370.2925045703838
198,wieviel,370.2925045703838
199,wehren,370.2925045703838
