,Wort,difference
0,Staatsministerin,4075.2186281740587
1,Ruanda,3611.30544726583
2,Mützenich,3147.392266357602
3,Kulturbetrieb,2219.565904541144
4,verunsichert,2219.565904541144
5,Brandmauer,2219.565904541144
6,Töte,2219.565904541144
7,daß,2219.565904541144
8,Herzl,2219.565904541144
9,Cdu/csu-bundestagsfraktion,2219.565904541144
10,zurufen,2219.565904541144
11,Hilflosigkeit,1755.6527236329152
12,Raketenarsenal,1755.6527236329152
13,Er,1755.6527236329152
14,Antisemitismusskandal,1755.6527236329152
15,nachher,1755.6527236329152
16,Kreativwirtschaft,1755.6527236329152
17,Hochschulgesetz,1755.6527236329152
18,1933,1755.6527236329152
19,Sicherheitsbedenken,1755.6527236329152
20,Erachten,1755.6527236329152
21,Frist,1755.6527236329152
22,wach,1755.6527236329152
23,Exportgenehmigung,1755.6527236329152
24,bösartig,1755.6527236329152
25,Verschwörungsmythe,1755.6527236329152
26,Schmid,1755.6527236329152
27,Hotel,1755.6527236329152
28,beurteilen,1755.6527236329152
29,Küstenwach,1755.6527236329152
30,Herrschaft,1755.6527236329152
31,aburteilen,1755.6527236329152
32,London,1755.6527236329152
33,Optimismus,1755.6527236329152
34,Wuppertal,1523.6961331788011
35,zehnmal,1291.7395427246863
36,Jugendmedienschutz,1291.7395427246863
37,Umkehr,1291.7395427246863
38,Resteregierung,1291.7395427246863
39,Gat,1291.7395427246863
40,Beweislast,1291.7395427246863
41,Erfolgsgeschichte,1291.7395427246863
42,Grundgedanken,1291.7395427246863
43,Alon,1291.7395427246863
44,Riß,1291.7395427246863
45,Kulturausschuß,1291.7395427246863
46,Gotteshaus,1291.7395427246863
47,braun,1291.7395427246863
48,Limburg,1291.7395427246863
49,himmelschreiend,1291.7395427246863
50,Stellenabbau,1291.7395427246863
51,Maurermeister,1291.7395427246863
52,Unterscheidung,1291.7395427246863
53,verspielen,1291.7395427246863
54,Verschuldung,1291.7395427246863
55,Bathily,1291.7395427246863
56,Drogenproblem,1291.7395427246863
57,versündigen,1291.7395427246863
58,Nil,1291.7395427246863
59,Tesla,1291.7395427246863
60,füttern,1291.7395427246863
61,vorwegnehmen,1291.7395427246863
62,aufgeschlossen,1291.7395427246863
63,moralisierend,1291.7395427246863
64,Sagen,1291.7395427246863
65,versickern,1291.7395427246863
66,Rathaus,1291.7395427246863
67,Schwerpunktpapier,1291.7395427246863
68,Grundfehler,1291.7395427246863
69,verdeckt,1291.7395427246863
70,gebrauchen,1291.7395427246863
71,Zugehört,1291.7395427246863
72,Stoppschild,1291.7395427246863
73,feinsinnig,1291.7395427246863
74,Ford,1291.7395427246863
75,11,1291.7395427246863
76,Regierungskonsultation,1291.7395427246863
77,Raketenabwehrschirm,1291.7395427246863
78,drum,1291.7395427246863
79,Linke-fraktion,1291.7395427246863
80,Thyssenkrupp,1291.7395427246863
81,Einzelhandel,1291.7395427246863
82,bergisch,1291.7395427246863
83,abhäl,1291.7395427246863
84,Spoiler,1291.7395427246863
85,Außendorf,1291.7395427246863
86,Blamage,1291.7395427246863
87,Nichtentscheidung,1291.7395427246863
88,aufwerten,1291.7395427246863
89,zuschließen,1291.7395427246863
90,danksagen,1291.7395427246863
91,Kunde,1291.7395427246863
92,Ziona,1291.7395427246863
93,Bartsch,1291.7395427246863
94,Bosch,1291.7395427246863
95,vorrechnen,1291.7395427246863
96,Planwirtschaft,1291.7395427246863
97,Klaus-peter,1291.7395427246863
