,Wort,difference
0,Landdienst,5501.54968094804
1,Jugendhilfsdienst,4801.355970829535
2,Konsequenz,4801.355970829535
3,Heim,4101.16226071103
4,Landwirtschaft,4101.16226071103
5,Wiedergutmachungsrecht,4101.16226071103
6,freiwillig,3400.968550592525
7,Selbständigkeit,3400.968550592525
8,Renner,3400.968550592525
9,Emsland,3400.968550592525
10,Berufswettkämpf,3400.968550592525
11,Veranstaltung,3400.968550592525
12,Wettkämpf,3400.968550592525
13,Diplom,2700.7748404740196
14,predigen,2700.7748404740196
15,Jugendprogramm,2700.7748404740196
16,asiatisch,2700.7748404740196
17,jeder,2700.7748404740196
18,Siedlerstelle,2700.7748404740196
19,Furcht,2700.7748404740196
20,ersparen,2700.7748404740196
21,Effekt,2700.7748404740196
22,sportlich,2700.7748404740196
23,holländisch,2700.7748404740196
24,Berufsausbildung,2700.7748404740196
25,Asien,2700.7748404740196
26,Schwerpunkt,2700.7748404740196
27,wiedervereinigt,2700.7748404740196
28,jung,2350.677985414767
29,Jugend,2280.6586144029175
30,Lohnarbeiterklasse,2000.5811303555151
31,zusammenfallen,2000.5811303555151
32,Segelflug,2000.5811303555151
33,gutgläubig,2000.5811303555151
34,Jünger,2000.5811303555151
35,Zusammenbruch,2000.5811303555151
36,erübrigen,2000.5811303555151
37,Sozialist,2000.5811303555151
38,Nachwuchs,2000.5811303555151
39,Zusammenfassung,2000.5811303555151
40,erlitten,2000.5811303555151
41,zunutze,2000.5811303555151
42,Skat,2000.5811303555151
43,Kommunismus,2000.5811303555151
44,Heranbildung,2000.5811303555151
45,Heus,2000.5811303555151
46,Pseudofriedenstreffe,2000.5811303555151
47,Pg,2000.5811303555151
48,Arbeitskräft,2000.5811303555151
49,Integration,2000.5811303555151
50,Gegenseitigkeit,2000.5811303555151
51,Segelfliege,2000.5811303555151
52,Klopffechterei,2000.5811303555151
53,Reichsberufswettkämpf,2000.5811303555151
54,irgend,2000.5811303555151
55,Maske,2000.5811303555151
56,seinerzeitig,2000.5811303555151
57,Weltlage,2000.5811303555151
58,Nachbar,2000.5811303555151
59,meinetwegen,2000.5811303555151
60,verbreiten,2000.5811303555151
61,Locarno,2000.5811303555151
62,sinkend,2000.5811303555151
63,aufrichtig,2000.5811303555151
64,neigen,2000.5811303555151
65,Dreck,2000.5811303555151
66,Amateurfunkwesen,2000.5811303555151
67,zweifelhaft,2000.5811303555151
68,Parallelfall,2000.5811303555151
69,Auszeichnung,2000.5811303555151
70,Vaterstadt,2000.5811303555151
71,Senator,2000.5811303555151
72,Träger,2000.5811303555151
73,Jugendwandern,2000.5811303555151
74,Manifest,2000.5811303555151
75,absolut,2000.5811303555151
76,mal,2000.5811303555151
77,Jahresfrist,2000.5811303555151
78,Absprache,2000.5811303555151
79,Nazismu,2000.5811303555151
80,Wehner,2000.5811303555151
81,starten,2000.5811303555151
82,Null,2000.5811303555151
83,sinnvoll,2000.5811303555151
84,Fluß,2000.5811303555151
85,Selbstverwaltung,2000.5811303555151
86,verteilen,2000.5811303555151
87,erduldet,2000.5811303555151
88,übereifrig,2000.5811303555151
89,Sowjetreich,2000.5811303555151
90,Zwickmühl,2000.5811303555151
91,Süde,2000.5811303555151
92,elternlos,2000.5811303555151
93,Greve,2000.5811303555151
94,volksdemokratisch,2000.5811303555151
