,Wort,difference
2894,Regierung,9.697474118582083
2895,tun,9.264690202977372
2896,und,9.253296299048385
2897,uns,8.953492218298585
2898,Geschichte,8.936152599898287
2899,Monat,8.792500530535802
2900,wer,8.779323144328126
2901,üb,8.681032804582378
2902,anderer,8.036997054629323
2903,sehen,8.000073952423348
2904,zeigen,7.840566150893606
2905,nutzen,7.659245316676067
2906,sich,7.528986096692165
2907,Mission,7.506102720208526
2908,also,7.506102720208526
2909,um,7.416578247327047
2910,Zivilbevölkerung,7.335458112716111
2911,oder,7.075093144583408
2912,Art,6.68230116679696
2913,Form,6.68230116679696
2914,daran,6.546226803063805
2915,spielen,6.400072856831879
2916,terroristisch,6.0726880172724025
2917,Holocaust,6.0726880172724025
2918,Milliarde,5.888534045020196
2919,herzlich,5.823691097044056
2920,vergangen,5.6883666838764935
2921,führen,5.6883666838764935
2922,wohl,5.6883666838764935
2923,Realität,5.6883666838764935
2924,beispielsweise,5.6883666838764935
2925,ganz,5.3640448835423875
2926,Vertreter,5.230841286976604
2927,Gesellschaft,5.230841286976604
2928,Gemeinde,5.230841286976604
2929,begrüß,5.230841286976604
2930,dürfen,4.8741265707495565
2931,einmal,4.826107282026701
2932,sollen,4.676994753887242
2933,tief,4.67699475388724
2934,mittler,4.67699475388724
2935,gegenüber,4.67699475388724
2936,jemand,4.67699475388724
2937,darin,4.67699475388724
2938,Anträg,4.67699475388724
2939,welcher,4.67699475388724
2940,stehen,4.465526077616756
2941,der,4.258229014079981
2942,ändern,3.992831389482758
2943,Zusammenhang,3.992831389482758
2944,Diskurs,3.992831389482758
2945,heraus,3.992831389482758
2946,angesichts,3.9928313894827494
2947,sorgen,3.7275435543055004
2948,Usa,3.5866093918675825
2949,ernst,3.5866093918675825
2950,Land,3.47112822197698
2951,sein,3.447267705841387
2952,Demokratie,3.4396780310280604
2953,Lösung,3.4396780310280604
2954,mir,3.3965422186714918
2955,machen,3.375924762595985
2956,Osten,3.1262244612370704
2957,Faktum,3.126224461237051
2958,selber,3.126224461237051
2959,Verein,3.126224461237051
2960,radikal,3.126224461237051
2961,Tatsache,3.126224461237051
2962,Idee,3.126224461237051
2963,Zeitenwende,3.126224461237051
2964,Stärkung,3.126224461237051
2965,gerade,2.95881175918959
2966,Problem,2.872218982268504
2967,diese,2.7836124198375956
2968,können,2.7548214919889045
2969,Mittel,2.6000702548021732
2970,stellen,2.4856889055771996
2971,haben,2.2505272505272402
2972,dieser,2.0845454262750662
2973,Bevölkerung,1.992969247377314
2974,bitter,1.9929692473772975
2975,herrschen,1.9929692473772975
2976,eher,1.9929692473772975
2977,Über,1.9929692473772975
2978,außen,1.9929692473772975
2979,fühlen,1.9929692473772975
2980,effektiv,1.9929692473772975
2981,Ministerpräsident,1.9929692473772975
2982,Samidoun,1.9929692473772975
2983,Grund,1.9929692473772975
2984,wiederholen,1.9929692473772975
2985,Verlängerung,1.9929692473772975
2986,Jahr,1.6529926832193687
2987,nah,1.3930106047456783
2988,Hoffnung,1.284684738714978
2989,November,1.284684738714978
2990,beginnen,1.284684738714978
2991,Hilfe,1.1737486108521924
2992,erinnern,0.8843500164275524
2993,Abkommen,0.4476212284776719
2994,andauernd,0.4476212284776719
2995,Spektrum,0.4476212284776719
2996,berechtigt,0.4476212284776719
2997,am,0.4476212284776719
2998,strafbar,0.4476212284776719
2999,zusammenarbeiten,0.4476212284776719
3000,niemand,0.4476212284776719
3001,Fachkräft,0.4476212284776719
3002,innenpolitisch,0.4476212284776719
3003,Einhaltung,0.4476212284776719
3004,legitim,0.4476212284776719
3005,rechtsstaatlich,0.4476212284776719
3006,betreiben,0.4476212284776719
3007,vielleicht,0.4476212284776566
3008,erfolgreich,0.4476212284776464
3009,in,0.13200027399415926
3010,wirklich,0.02468387593669074
3011,heute,0.0077046391558576064
3012,lassen,-0.0764533170622286
3013,geben,-0.32903563669098856
3014,müssen,-0.46160292919391366
3015,befinden,-0.5568549838071164
3016,Unifil,-0.5568549838071164
3017,feststellen,-0.5568549838071164
3018,stark,-0.7823496437077746
3019,Anfang,-0.9378632022599671
3020,verbreiten,-0.9378632022599671
3021,Humanitäre,-1.2621255158368614
3022,ohne,-1.5414405780268594
3023,alle,-1.5550727773237623
3024,hier,-1.7312859565218652
3025,Bild,-1.7845481321551633
3026,rechnen,-1.7845481321551793
3027,Kreis,-1.7845481321551793
3028,Hinweis,-1.7845481321551793
3029,gering,-1.7845481321551793
3030,Näh,-1.7845481321551793
3031,Verbände,-1.7845481321551793
3032,angekündigen,-1.7845481321551793
3033,Etat,-1.7845481321551793
3034,Sicherheitsinteresse,-1.7845481321551793
3035,Bühne,-1.7845481321551793
3036,Anschläg,-1.7845481321551793
